1576	"<img src=""E99990.png"" />"	limit			限る	かぎる	be limited to	limit, pinnacle, parthenon, acropolis, silver	Pinnacle . . . silver.		9	The speed limit at The Pinnacle is posted on silver signs.	At The Pinnacle, they limit how much silver you can have. Too much silver will lead to wrongfulness.	限	きり【切り】end; finish; stop / bounds; limits / delivery date (of a futures contract) / finale (of a noh song); end of an act (in joruri or kabuki); final performance of the day (in vaudeville) / counter for slices (esp. thick slices); counter for cuts (e.g. fish, meat) / only; just / since; after / remaining (in a particular state)<br/>かぎり【限り】limit; limits; bounds / degree; extent; scope / as far as possible; as much as possible; to the best of one's ability; very much / unless (after neg. verb) / the end; the last / as long as; only<br/>かぎる【限る】to restrict; to limit; to confine / to be restricted to; to be limited to; to be confined to<br/>げんかい【限界】limit; bound<br/>むげん【無限】infinite<br/>きり【切り】end; finish; stop / bounds; limits / delivery date (of a futures contract) / finale (of a noh song); end of an act (in joruri or kabuki); final performance of the day (in vaudeville) / counter for slices (esp. thick slices); counter for cuts (e.g. fish, meat) / only; just / since; after / remaining (in a particular state)<br/>せいげん【制限】restriction; restraint; limitation; limit<br/>げんてい【限定】limit; restriction<br/>さいていげん【最低限】minimum<br/>さいしょうげん【最小限】minimum; lowest<br/>けんげん【権限】power; authority; jurisdiction<br/>さいだいげん【最大限】maximum<br/>きょくげん【極限】utmost limits; limit<br/>げんど【限度】limit; bounds<br/>きげん【期限】term; period; time frame / time limit; deadline; cutoff (date)<br/>さいげん【際限】limits; end; bounds<br/>じげん【時限】(school) period / period or division of time; time limit<br/>ゆうげん【有限】finite; limited<br/>もんげん【門限】closing time; lockup; curfew<br/>こくげん【刻限】time; appointed time	38	ゲン	かぎ.る, かぎ.り, -かぎ.り	1466	691	2	[sound:RTK1_keyword_jp_1576..mp3]	[sound:RTK1_keyword_en_1576.mp3]
1577	"<img src=""E79CBC.png"" />"	eyeball			眼鏡	めがね	spectacles; glasses / judgement; discrimination; discernment; insight	eyeball, eye, silver	Eye . . . silver.		11	T-1000. http://clicknothing.typepad.com/Images_Posts_2006/T1000.jpg.	Eyeballs made of silver. That´s what they use to play pachinko with, isn´t it?	眼	めがね; がんきょう; メガネ【眼鏡】spectacles; glasses / judgement; discrimination; discernment; insight<br/>がんぜん【眼前】before one's eyes<br/>まなざし【目差】(a) look; gaze<br/>がんか【眼下】under one's eyes; below<br/>がんきゅう【眼球】eyeball<br/>がんこう【眼光】glint in eye; discernment<br/>そうがんきょう【双眼鏡】binoculars; field glasses<br/>にくがん; にくげん【肉眼】naked eye / the physical eye<br/>せいがん【正眼】aiming at the eye (with a sword) / warm, welcoming eyes<br/>あおめ【青目】blue eyes / a Westerner<br/>がんちゅう【眼中】consideration<br/>しろめ; はくがん【白目】whites of the eyes / cold, unwelcoming eyes<br/>がんか; がんわ【眼窠】eye socket; orbit<br/>いちがん【一眼】one eye; single lens (e.g. camera)<br/>へきがん【碧眼】blue eyes<br/>ぎがん【義眼】artificial eye<br/>せきがん【隻眼】eye (for pictures, etc.); one eye<br/>きんがん; ちかめ【近目】nearsightedness; shortsightedness; myopia<br/>はんがん【半眼】with eyes half-closed<br/>ちまなこ; ちめ【血眼】bloodshot eyes; in a frenzy	38	ガン, ゲン	まなこ, め	1467	669	1	[sound:RTK1_keyword_jp_1577..mp3]	[sound:RTK1_keyword_en_1577.mp3]
1578	"<img src=""E889AF.png"" />"	good			良い	よい	good (formal/written form)	good, drop, silver	Drop of . . . silver.	"* As a primitive, use the image of a saint´s <i>halo</i>. As with <i>silver</i>, when this element is drawn on the left, the penultimate stroke is omitted.	 "	7	With a drop of silver, the forces of good can vanquish the werewolves.	A drop of silver is good, but a whole bar of it is better!	良	ふりょう【不良】badness; inferiority; delinquency; failure; defect; blemish<br/>りょう【良】good / B grade (in an A, B, C ... system)<br/>なかよく【仲よく】on good terms with; on cordial terms with; getting along well with; happily; peacefully / to make friends with; to be good friends with; to get along with<br/>りょうじん; りょうにん【良人】husband / good person<br/>おっと【夫】husband<br/>りょうしん【良心】conscience<br/>ぜんりょう【善良】goodness; excellence; virtue<br/>かいりょう【改良】improvement; reform<br/>りょうこう【良好】favorable; favourable; satisfactory<br/>さいりょう【最良】the best; ideal<br/>きもちよい【気持ちよい】good feeling; feeling good<br/>なかよし【仲よし】intimate friend; close friend; bosom buddy; chum<br/>なかよい【仲よい】close; intimate; on good terms<br/>のらいぬ【野良犬】stray dog<br/>のら【野良】field; farm / rural; agricultural / stray (e.g. dog, cat) / unauthorised (esp. mobile phone application)<br/>りょうしき【良識】good sense<br/>りょうけ; りょうか【良家】good family; respectable family; decent family<br/>りょうしつ【良質】good quality; fine quality; superior quality; high quality<br/>ゆうりょう【優良】superior; excellent; fine<br/>のらねこ【のら猫】stray cat; alley cat	38	リョウ	よ.い, -よ.い, い.い, -い.い	1468	628	2	[sound:RTK1_keyword_jp_1578..mp3]	[sound:RTK1_keyword_en_1578.mp3]
1579	"<img src=""E69C97.png"" />"	melodious			朗らか	ほがらか	bright; cheerful; melodious	melodious, halo, drop, silver, moon, month, flesh, part of the body	Halo . . . moon.		10	[Image: ´Moonlight sonata´] The moon has inspired many good composers (like Ludwig van Beethoven) to write something melodious.	A glowing halo surrounds a magnificent full moon. A perfect image of the mythic and melodious music of the spheres.	朗	ろうどく【朗読】reading aloud; recitation<br/>ほがらか【朗らか】bright; cheerful; melodious<br/>ろうろう【朗々】clear; sonorous; full-sounding; resonant; bright<br/>めいろう【明朗】bright; clear; cheerful<br/>ろうほう【朗報】good news<br/>せいろう【晴朗】clear; fair; fine; serene<br/>ろうしょう【朗唱】recitation; chant<br/>ろうえい【朗詠】recitation (of Japanese or Chinese poem)<br/>ろうぎん【朗吟】recitation; singing<br/>ろうしょう【朗唱】recitation; chant<br/>ろうろう【朗々】clear; sonorous; full-sounding; resonant; bright	38	ロウ	ほが.らか, あき.らか	1469	1005	1	[sound:RTK1_keyword_jp_1579..mp3]	[sound:RTK1_keyword_en_1579.mp3]
1580	"<img src=""E6B5AA.png"" />"	wandering			浪人	ろうにん	ronin; wandering samurai without a master to serve / out of work / waiting for another chance to enter a university	wandering, water, water droplets, water pistol, halo, drop, silver	Water . . . halo.		10	Water is a good thing to have when you´re out wandering.	John the Baptist with a halo sprinkling water on people as he´s wandering the wilderness.	浪	なみ【波】wave<br/>ろうにん【浪人】ronin; wandering samurai without a master to serve / out of work / waiting for another chance to enter a university<br/>ろうし【浪士】ronin; lordless samurai<br/>ほうろう【放浪】wandering<br/>ろうひ【浪費】waste; extravagance<br/>ふろう【浮浪】vagrancy; vagabondage; wander around<br/>るろう【流浪】vagrancy; wandering; nomadism<br/>ろうまん; ロマン; ローマン【浪曼】romance (e.g. Arthurian romances) / novel / romance; love affair / adventurous spirit; impossible dream; great ambition<br/>はろう【波浪】waves; surge<br/>なにわぶし【浪花節】naniwabushi; var. of sung narrative popular during the Edo period<br/>なにわ【浪花】Naniwa (former name for Osaka region)<br/>ろうろう【浪々】wandering; unemployed<br/>ほうろうへき【放浪癖】vagrant habits; vagabondism; wanderlust<br/>しらなみ【白波】whitecaps; white-crested waves / thief<br/>ろうきょく【浪曲】recitation of stories accompanied by samisen (called naniwabushi)<br/>げきろう【激浪】raging sea<br/>つなみ【津波】tsunami; tidal wave<br/>なにわ【浪花】Naniwa (former name for Osaka region)<br/>ふうろう【風浪】wind and wave; rough seas<br/>さかなみ; ぎゃくろう; げきろう【逆波】choppy seas; head sea	38	ロウ		1470	1408	1	[sound:RTK1_keyword_jp_1580..mp3]	[sound:RTK1_keyword_en_1580.mp3]
1581	"<img src=""E5A898.png"" />"	daughter			娘	むすめ	daughter, girl	daughter, woman, halo, drop, silver	Woman . . . halo.		10	Your daughter is a good girl......well, let´s hope so... :-).	Be careful not to think woman + angel here, which has already been seen for attractive (#430). Suggest using woman with a halo, as in an innocent girl, something that everyone sees their daughters as being.	娘	こむすめ【小娘】young girl; lass; adolescent female<br/>まごむすめ【孫娘】granddaughter<br/>ひとりむすめ【一人娘】only daughter<br/>きむすめ【生娘】virgin; innocent young woman<br/>まなむすめ【愛娘】one's beloved daughter<br/>クーニャン【姑娘】girl; young unmarried woman; Chinese girl<br/>かんばんむすめ【看板娘】pretty girl who attracts customers to come inside a shop<br/>むすめごころ【娘心】girlish mind; girlish innocence<br/>はこいりむすめ【箱入娘】girl who has led a sheltered life; pet daughter<br/>ねこむすめ【猫娘】catgirl; character who looks, acts, etc. like a cat<br/>ゆきむすめ【雪娘】snow woman	38	ジョウ	むすめ, こ	1471	1387	2	[sound:RTK1_keyword_jp_1581..mp3]	[sound:RTK1_keyword_en_1581.mp3]
1582	"<img src=""E9A39F.png"" />"	eat			外食	がいしょく	eating out, dining out	eat, food, umbrella, good, halo, drop, silver	"If <i>halo</i> and <i>umbrella</i> aren´t enough, break the <i>halo</i> down into <i>drop</i> and <i>silver</i> - or ""silverware,"" an additional primitive."	"* As a primitive, this kanji can mean either <i>eating</i> or <i>food</i>. As with <i>silver</i>, on the left the final two strokes of this element are combined into one.	 "	9	That umbrella looks good enough to eat!	Eating good food under huge umbrellas outside a beach front resort …　RTK2:　ショク　食堂　しょくどう(dining room)　　　　　　　　　　　　　　　　ジキ　 断食　だんじき(fasting).	食	たべる【喰べる】to eat / to live on (e.g. a salary); to live off; to subsist on<br/>くう【啖う】to eat / to live; to make a living; to survive / to bite; to sting (as insects do) / to tease; to torment; to taunt; to make light of; to make fun of / to encroach on; to eat into; to consume / to defeat a superior; to threaten a position / to consume time and-or resources / to receive something (usu. an unfavourable event) / to have sexual relations with a woman, esp. for the first time<br/>しょくじ【食事】meal / to eat<br/>じきどう【食堂】dining hall (at a temple)<br/>しょくどう【食堂】dining room; dining hall; cafeteria; messroom / restaurant; eatery; snack bar; diner<br/>しょく【蝕】meal; (one's) diet; food; foodstuff; foodstuffs / eclipse (solar, lunar, etc.)<br/>ゆうしょく【夕食】evening meal; dinner<br/>ちょうしょく; あさげ; あさけ【朝食】breakfast<br/>しょくりょう【食料】food<br/>たべもの【食べもの】food<br/>くらう【喰らう】to eat; to drink / to receive (e.g. a blow)<br/>ちゅうしょく; ちゅうじき; ひるげ【中食】lunch; midday meal / food served at a tea party (tea ceremony)<br/>くいこむ【食い込む】to bite into (e.g. rope into skin); to cut into; to dig into (e.g. of fingernails) / to eat into; to encroach; to make inroads; to penetrate (e.g. a market); to break into (e.g. first place); to erode; to cut into (e.g. time, savings) / to be wedged (i.e. underwear pulled from the back, driving it between the buttocks)<br/>しょくたく【食卓】dining table<br/>しょくりょう【食糧】food (esp. staple food such as rice or wheat); provisions; rations; food supply<br/>こじき; こつじき【乞食】beggar / begging<br/>ほいとう; ほいと【乞児】being served food outside the meditation hall (at a Zen temple) / serving food; food served / begging; beggar<br/>しょっき【食器】tableware<br/>しょくもつ【食物】food; foodstuff<br/>くいもの【食物】food; foodstuff / prey; victim	38	ショク, ジキ	く.う, く.らう, た.べる, は.む	1472	163	4	[sound:RTK1_keyword_jp_1582..mp3]	[sound:RTK1_keyword_en_1582.mp3]
1583	"<img src=""E9A3AF.png"" />"	meal			飯	めし	cooked rice, meal (vulgar language)	meal, eat, food, umbrella, good, halo, drop, silver, anti-, demonstration, cliff, crotch	Food . . . anti-.		12	I´m anti-fastfood. Sit down and eat a real meal!	I´m Anti-McDonald´s. Anti-Happy Meal. Anti-hamburger.	飯	めし【飯】cooked rice / meal; food / one's livelihood<br/>まんま; まま【飯】cooked rice<br/>いい【飯】cooked rice<br/>ごはん【御飯】cooked rice / meal<br/>ゆうはん; ゆうめし【夕飯】evening meal<br/>ごはん【御飯】cooked rice / meal<br/>おんいい【御飯】steamed rice as an offering to a god<br/>おまんま【御飯】cooked rice / meal<br/>あさめし; あさはん【朝飯】breakfast<br/>ひるめし; ちゅうはん; ひるはん【昼めし】lunch; midday meal<br/>はんば【飯場】construction camp; bunkhouse; workers' living quarters<br/>にぎりめし【握飯】rice ball<br/>にぎりめし【握飯】rice ball<br/>さはんじ【茶飯事】commonly occurring thing; commonplace event; bread and butter item<br/>あさめしまえ【朝飯前】trivial matter; cinch to do; easy as pie; it's a piece of cake<br/>めしつぶ【めし粒】grain of boiled rice<br/>ざんぱん【残飯】food scraps; garbage<br/>すいはん【炊飯】rice cooking / to cook rice<br/>にちじょうさはん【日常茶飯】everyday occurrence<br/>はんてん【飯店】Chinese restaurant	38	ハン	めし	1473	594	3	[sound:RTK1_keyword_jp_1583..mp3]	[sound:RTK1_keyword_en_1583.mp3]
1584	"<img src=""E9A3B2.png"" />"	drink			飲む	のむ	drink	drink, eat, food, umbrella, good, halo, drop, silver, lack, yawn	Food . . . yawn.		12	In Japan, the one thing I always seem to be lacking with my food is a properer sized drink. Instead I have to drink that shot glass of water.	When you lack food, just drink something to fill you up.	飲	のみこむ【呑み込む】to gulp down; to swallow deeply / to understand; to take in; to catch on to; to learn; to digest / to engulf; to swallow up / to be filled with (people); to be crowded / to hold back from saying something; to swallow (one's words)<br/>のみほす【飲みほす】to drink up; to drain (cup)<br/>のみもの【飲物】drink; beverage<br/>のめる【飲める】to be able to drink / to be worth drinking<br/>いん【飲】drinking (sometimes esp. alcohol); drink; drinking party<br/>のます【飲ます】to make somebody drink<br/>のみくだす【飲みくだす】to swallow; to gulp down<br/>いんしょく【飲食】food and drink; eating and drinking<br/>ゆのみ【湯のみ】teacup<br/>のみりょう【飲料】one's (portion of a) drink<br/>いんりょう【飲料】beverage; drink<br/>のみほす【飲みほす】to drink up; to drain (cup)<br/>のみや【呑み屋】bar; saloon; pub; tavern<br/>のみもの【飲物】drink; beverage<br/>いんしゅ【飲酒】drinking alcohol (sake)<br/>のみくい【飲み食い】food and drink; eating and drinking<br/>りゅういん【溜飲】water brash; sour stomach<br/>さけのみ【酒呑】(heavy) drinker; drunkard; tippler; boozer<br/>みずのみ【水呑み】drinking water; drinking glass; glass / peasant<br/>がぶのみ; ガブのみ【がぶ呑み】swig; gulp	38	イン, オン	の.む, -の.み	1474	250	4	[sound:RTK1_keyword_jp_1584..mp3]	[sound:RTK1_keyword_en_1584.mp3]
1585	"<img src=""E9A3A2.png"" />"	hungry			飢える	うえる	to starve; to thirst; to be hungry	hungry, eat, food, umbrella, good, halo, drop, silver, wind	Food . . . wind.		10	The smell of cooked food wafts past you in the wind, making your stomach rumble and feeling hungry.	The wind blew away my food, so now I´m hungry.	飢	うえる; かつえる【飢える】to starve; to thirst; to be hungry<br/>うえ【飢え】hunger; starvation<br/>きが【飢餓】starvation; famine; hunger<br/>ききん【飢きん】famine; drought; shortage; crop failure<br/>うえじに; かつえじに【飢死】(death from) starvation; starving to death<br/>きかつ【飢渇】hunger and thirst; starvation<br/>うえじに; かつえじに【飢死】(death from) starvation; starving to death<br/>きかん【飢寒】hunger and cold	38	キ	う.える	1475	1478	1	[sound:RTK1_keyword_jp_1585..mp3]	[sound:RTK1_keyword_en_1585.mp3]
1586	"<img src=""E9A493.png"" />"	starve			飢餓	きが	starvation; famine; hunger	starve, eat, food, umbrella, good, halo, drop, silver, ego, hand, fiesta	Food . . . ego.		15	All those starving models in Hollywood - they want to eat, but their ego (about their appearance and trim look) makes sure they grin and bear it!	He starves for FOOD but his EGO won´t let him beg.	餓	がき; ガキ【餓鬼】brat; kids; urchin; little devil / preta; hungry ghost; ghoul<br/>がし; がしん【餓死】(death from) starvation; starving to death<br/>きが【飢餓】starvation; famine; hunger<br/>うえる; かつえる【飢える】to starve; to thirst; to be hungry<br/>うえ【飢え】hunger; starvation<br/>きが【飢餓】starvation; famine; hunger<br/>せがき【施餓鬼】service for the benefit of suffering spirits<br/>ガキたいしょう; がきだいしょう【ガキ大将】leader of the pack (of a group of kids); neighborhood bully (neighbourhood)<br/>かわせがき【川施餓鬼】Buddhist services in memory of those drowned in a river; offering to suffering spirits at the river	38	ガ	う.える	1476	1975	1	[sound:RTK1_keyword_jp_1586..mp3]	[sound:RTK1_keyword_en_1586.mp3]
1587	"<img src=""E9A3BE.png"" />"	decorate			飾る	かざる	decorate	decorate, eat, food, umbrella, good, halo, drop, silver, reclining, lying down, towel	Food . . . reclining . . . towel.		13	[decorate; ornament; adorn; embellish] We decorate a table before eating, reclining a towel over it.	Naked sushi: a lady reclining on a towel as decoration for the food laid out on her.	飾	かざる【荘る】to decorate; to ornament; to adorn<br/>かざり【飾り】decoration<br/>そうしょく【装飾】ornament<br/>くびかざり【頚飾り】necklace; choker<br/>きかざる【着飾る】to dress up<br/>かざりけ【飾り気】affectation; showing off<br/>かざりもの【飾り物】ornament; decoration; figurehead<br/>かざりつける【飾りつける】to decorate; to display<br/>かざりたてる【飾り立てる】to decorate gaudily; to deck out<br/>ほうしょく【宝飾】jewels and ornaments; jewelry; jewellery<br/>かざりだな【飾り棚】display shelf or case<br/>しゅうしょく【修飾】ornamentation; embellishment; decoration; adornment; polish up (writing) / modification; qualification<br/>きょしょく【虚飾】ostentation; show; affectation<br/>おかざり【御飾り】decorations; offerings; mere window dressing<br/>みみかざり【耳飾り】earrings<br/>ふんしょく【扮飾】embellishment; ornamentation; decoration / makeup; toilet<br/>かざりまど【飾窓】show window; display window<br/>かざりつける【飾りつける】to decorate; to display<br/>ふくしょく【服飾】clothing and accessories; attire<br/>らくしょく【落飾】cutting one's hair before entering a monastery; tonsure	38	ショク	かざ.る, かざ.り	1477	1821	1	[sound:RTK1_keyword_jp_1587..mp3]	[sound:RTK1_keyword_en_1587.mp3]
1588	"<img src=""E9A48C.png"" />"	feed			餌	えさ	bait, feed	feed, eat, food, umbrella, good, halo, drop, silver, ear	<i>Food</i> . . . <i>ear</i>. The sense of the key word here is that of bait or <b>feed</b> for animals.		14	Food made of ears is animal feed.	Do you know Mike Tayson favorite feed? Ears! He eats ears!	餌	えさ; え【餌】(animal) feed; fodder / bait; lure; enticement<br/>えじき【餌食】prey; victim<br/>きゅうじ【給餌】feeding (an animal)<br/>しょくじ【食餌】dietary cure<br/>まきえ【撒き餌】scattered animal feed; ground bait<br/>いきえ【活餌】live bait<br/>こうじ【好餌】bait; decoy; lure<br/>やくじ【薬餌】medicine; drugs<br/>えづけ【餌付け】artificial feeding; accustoming wild animals to eating food given by humans	38	ジ, ニ	え, えば, えさ, もち	2797	1976	0	[sound:RTK1_keyword_jp_1588..mp3]	[sound:RTK1_keyword_en_1588.mp3]
1589	"<img src=""E9A4A8.png"" />"	Bldg.			大使館	たいしかん	embassy	Bldg., eat, food, umbrella, good, halo, drop, silver, bureaucrat, house, maestro without baton	The abbreviation of <b>Building</b> suggests that this kanji is used in proper names, as indeed it often is. Keep your connotation distinct from <i>Inst.</i> (Frame 1401) when working with the elements: <i>food</i> . . . <i>bureaucrat</i>.		16	This Bldg. is like all the other government buildings - they house bureaucrats who sit around sipping wine and eating expensive meals at the taxpayers expense.	A building that eats bureaucrats!!!!!!!!	館	むろつみ【室積】inn<br/>かん【館】house; hall; building<br/>やかた; たち; たて【屋形】mansion; small castle / nobleman; noblewoman / boat cabin<br/>としょかん; ずしょかん【図書館】library<br/>たいいくかん【体育館】gymnasium<br/>りょかん【旅館】ryokan; Japanese-style lodging, usu. professionally-run<br/>はくぶつかん【博物館】museum<br/>えいがかん【映画館】movie theatre; movie theater; cinema<br/>たいしかん【大使館】embassy<br/>ようかん【洋館】western-style house<br/>かんちょう【館長】superintendent; director; curator; chief librarian<br/>びじゅつかん【美術館】art gallery; art museum<br/>かいかん【会舘】meeting hall; assembly hall<br/>ほんかん【本館】main building<br/>しょうかん【商館】firm; trading company<br/>かんない【館内】in the building<br/>ぶどうかん【武道館】martial arts stadium<br/>りょうじかん【領事館】consulate<br/>すいぞくかん; すいぞっかん【水族館】aquarium<br/>こうしかん【公使館】legation	38	カン	やかた, たて	1478	266	3	[sound:RTK1_keyword_jp_1589..mp3]	[sound:RTK1_keyword_en_1589.mp3]
1590	"<img src=""E9A485.png"" />"	mochi			餅	もち	sticky rice cake	mochi, eat, food, umbrella, good, halo, drop, silver, puzzle, horns, two hands	"<i style=""font-weight: bold; "">Mochi</i> is the glutinous rice the Japanese pound into cakes. Its primitives are: <i>food</i> . . . <i>puzzle</i>."		14	Call your friend and he answers the phone ´Mochi, mochi!´ whatever he is eating sure is making it hard to understand. I will puzzle over the content of our conversation for some time to come.	Mochi ice cream is a puzzling food, I still have no idea how they get that ice cream in there, but it sure tastes good.	餅	もち; もちい; かちん; あも【餅】sticky rice cake<br/>あんもち; あんも【餅】mochi rice cake with red bean jam filling; mochi rice cake covered in red bean jam / mochi rice cake<br/>しりもち【尻餅】falling on one's backside (behind, bottom)<br/>せんべい【煎餅】rice cracker; Japanese cracker; rice cookie; wafer<br/>ぼたもち【牡丹餅】adzuki bean mochi<br/>もちや【餅屋】rice cake shop keeper; rice cake store (shop)<br/>やきもち【焼もち】jealousy / roasted rice cake<br/>もちはだ【もち肌】soft skin; smooth skin<br/>かがみもち【鏡餅】mirror-shaped mochi, usu. a pair stacked in order of size with a daidai on top, used as a New Year offering, then cut and eaten on January 11.<br/>やきもち【焼もち】jealousy / roasted rice cake<br/>さくらもち【桜餅】rice cake with bean paste wrapped in a preserved cherry leaf<br/>もちがし【餅菓子】bean-jam cake<br/>くさもち【草餅】rice-flour dumplings mixed with mugwort<br/>ぼたもち【牡丹餅】adzuki bean mochi<br/>だいふくもち【大福餅】rice cake stuffed with sweet bean jam<br/>かしわもち【柏餅】rice cakes wrapped in oak leaves<br/>くずもち【葛餅】kudzu starch cake<br/>せんべいぶとん【煎餅布団】thin bedding; hard bed; bedding worn flat and hard by usage<br/>きりもち【切りもち】rice cakes cut into rectangles (esp. eaten on New Year's Day)<br/>がべい; がへい【画餅】failure; fiasco; rice-cake painting; collapse; something of little value	38	ヘイ, ヒョウ	もち, もちい	2802	1887	0	[sound:RTK1_keyword_jp_1590..mp3]	[sound:RTK1_keyword_en_1590.mp3]
1591	"<img src=""E9A48A.png"" />"	foster			養う	やしなう　【養う】	foster; support	foster, sheep, eat, food, umbrella, good, halo, drop, silver	<i>Sheep</i> . . . <i>food</i>. The key word has the sense of promoting the development of something, especially in a psychological or spiritual sense.		15	A sheep became the foster parent for a wolf pup, feeding it with milk. This story cannot end well...	"Judy Foster in ""The Silence of the Lambs"" is what Dr. Hannibal-the cannibal-Lecter would like to eat."	養	ようし【養子】adopted child (usu. male); son-in-law<br/>やしなう【養う】to support; to maintain; to provide for; to bring up; to raise; to rear; to feed; to adopt (a child) / to cultivate (a habit, a quality, etc.); to develop; to build up / to recuperate (from injury, illness, etc.)<br/>えいよう【営養】nutrition; nourishment<br/>きょうよう【教養】cultivation; refinement; culture; education<br/>ようふ【養父】foster father; adoptive father<br/>ようじょ【養女】adopted daughter; foster daughter<br/>ようせい【養成】training; development<br/>くよう【供養】memorial service for the dead; holding a service<br/>きゅうよう【休養】rest; break; recreation<br/>ようじょう; ようせい【養生】hygiene; health care; recuperation; regimen / covering (with a protective material); coating / to cure (concrete)<br/>りょうよう【療養】recuperation; medical treatment<br/>ようぼ【養母】foster mother; adoptive mother<br/>よういく【養育】bringing up; rearing; upbringing<br/>ほよう【保養】health preservation; recuperation; recreation<br/>ばいよう【培養】cultivation; nurture; culture<br/>そよう【素養】groundings in; accomplishments; training; elementary attainments<br/>しゅうよう【修養】self-improvement; (mental) training; self-discipline; cultivation<br/>じよう【滋養】nourishment<br/>ようさん【養蚕】sericulture; silkworm culture<br/>むこようし; ムコようし【婿養子】son-in-law taken (adopted) into family	38	ヨウ, リョウ	やしな.う	1479	624	1	[sound:RTK1_keyword_jp_1591..mp3]	[sound:RTK1_keyword_en_1591.mp3]
1592	"<img src=""E9A3BD.png"" />"	sated			飽きる	あきる	to get tired of; to lose interest in; to have enough	sated, eat, food, umbrella, good, halo, drop, silver, wrap, bound up, snake, self	Eat . . . wrap.		13	My gluttony was only sated after I ate the hamburger AND the wrapper!	This guy is sated only after eating the hamburger AND its wrapping!	飽	あきる【倦る】to get tired of; to lose interest in; to have enough<br/>あく【倦く】to tire of; to lose interest in / to be satisfied; to enjoy / to do adequately<br/>あき【飽き】weariness; tiresomeness<br/>あくまで【飽くまで】to the end; to the bitter end; to the last; stubbornly; persistently; consistently; to the utmost / after all; it must be remembered; only; purely; simply<br/>ほうわ【飽和】saturation<br/>あくまでも【飽くまでも】to the last; persistency; thoroughness<br/>みあきる【見飽きる】to be tired of looking at<br/>ほうしょく【飽食】gluttony; satiation; engorgement<br/>ほうまん【飽満】satiety; surfeit<br/>あくまでも【飽くまでも】to the last; persistency; thoroughness<br/>かほうわ【過飽和】supersaturation<br/>あかす【厭かす】to bore; to tire; to weary; to stultify / to use lavishly (and without regret)	38	ホウ	あ.きる, あ.かす, あ.く	1480	1822	1	[sound:RTK1_keyword_jp_1592..mp3]	[sound:RTK1_keyword_en_1592.mp3]
1593	"<img src=""E697A2.png"" />"	previously			既に	すでに　【既に】	already; previously	previously, silver, waitress	<i>Silver</i> . . . <i>waitress</i>. Do not confuse this kanji´s key word with <i>before</i> (Frame 263).		10	Distinguish from formerly (#501). Think of previously as ´the previous customer´ in a restaurant. At a cheap sleazy diner, the waitress gives you unwashed silverware that was previously used by the previous customer. Yuck.	For the waitress primitive, I don´t really see the receipt. So instead, I imagine a waitress holding a plate above her head, using those legs to weave through the tables.	既	すでに; すんでに【已に】already; too late<br/>きせい【既成】established; completed; existing<br/>きそん; きぞん【既存】existing<br/>きち【既知】already known; well-known<br/>きこん【既婚】marriage; married<br/>きとく【既得】vested; already acquired<br/>きせい【既製】ready-made; off the shelf<br/>きてい【既定】default; established; pre-arranged; fixed; predetermined<br/>かいき【皆既】total eclipse; totality<br/>きけつ【既決】decided; determined; settled<br/>きおう【既往】the past<br/>きほう【既報】previous report<br/>きとう【既倒】falling suddenly<br/>きおうしょう【既往症】medical history; anamnesis<br/>きかん【既刊】already published<br/>きぼう【既望】(by the lunar calendar) 16th night of the month<br/>きせつ【既設】established; existing	38	キ	すで.に	1481	1458	1	[sound:RTK1_keyword_jp_1593..mp3]	[sound:RTK1_keyword_en_1593.mp3]
1594	"<img src=""E6A682.png"" />"	outline			概論	がいろん　【概論】	outline	outline, roots, tree, wood, silver, waitress, previously	<i>Roots</i> . . . <i>waitress</i>. Note that the kanji meaning of the two primitives to the right is not used here because we shall later meet a primitive meaning <i>beforehand</i> and want to preempt any confusion. The same holds true in the following frame.		14	A murder has been commited. A corpse was found under a tree. The police chalks the outline of the victim, an old silvered-haired waitress working at a restaurant nearby.	If you attempted to outline the biography of most famous actresses, you´d find that they have roots working as waitresses before getting their big break.	概	がいねん【概念】general idea; concept; notion<br/>たいがい【大概】in general; almost all / mainly; mostly; most likely / moderately; suitably<br/>がいよう【概要】outline; summary; overview; abridgment; synopsis<br/>きがい【気慨】strong spirit; mettle; backbone; guts; fighting spirit<br/>いちがいに【一概に】unconditionally; as a rule<br/>がいして【概して】generally; as a rule<br/>がいねんてき【概念的】general; conceptual<br/>がいりゃく【概略】outline; summary; gist; in brief<br/>がいかつ【概括】summary; generalization; generalisation<br/>がいさん【概算】approximation; rough estimate<br/>がいろん【概論】introduction; outline; general remarks<br/>おおむね【大旨】in general; generally; mostly; roughly; largely; mainly; on the whole; by and large / gist; point; main idea<br/>がいかん【概観】general view; outline<br/>がいきょう【概況】outlook; general situation<br/>こうがい【梗概】outline; summary; epitome<br/>るいがいねん【類概念】genus<br/>がいせつ【概説】general statement; outline	38	ガイ	おおむ.ね	1482	1855	1	[sound:RTK1_keyword_jp_1594..mp3]	[sound:RTK1_keyword_en_1594.mp3]
